,Generation,v_trial,score_trial,score_target,gen_avg,gen_best,gen_sol
0,1,[0.025],37.4597181258439,37.4597181258439,,,
1,1,[0.045],32.503221898182446,32.503221898182446,,,
2,1,[0.060874500000000005],29.890537367280366,29.001426151095316,,,
3,1,[0.0189126175],39.834794650927776,12.966522869346795,,,
4,-,-,-,-,34.92206801055862,39.834794650927776,[0.0189126175]
